"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","all","0","all",0.882969975896862,NA,0.865490154378157,0.900449797415566,"governorate","Salah al-Din"
"received_aid","all","1","all",0.117030024103138,NA,0.0995502025844343,0.134509845621842,"governorate","Salah al-Din"
"received_aid","all","0","all",0.924337674449785,NA,0.911742668647535,0.936932680252034,"governorate","Erbil"
"received_aid","all","1","all",0.0756623255502155,NA,0.0630673197479661,0.0882573313524648,"governorate","Erbil"
"received_aid","all","0","all",0.652432814949775,NA,0.623008458209699,0.681857171689851,"governorate","Anbar"
"received_aid","all","1","all",0.347567185050225,NA,0.318142828310149,0.376991541790301,"governorate","Anbar"
"received_aid","all","0","all",0.53849619140709,NA,0.508405776795846,0.568586606018335,"governorate","Dahuk"
"received_aid","all","1","all",0.461503808592909,NA,0.431413393981665,0.491594223204153,"governorate","Dahuk"
"received_aid","all","0","all",0.617744668998492,NA,0.597390315144999,0.638099022851985,"governorate","Ninewa"
"received_aid","all","1","all",0.382255331001508,NA,0.361900977148015,0.402609684855001,"governorate","Ninewa"
"received_aid","all","0","all",0.433480651608148,NA,0.391372614251735,0.475588688964562,"governorate","Sulaymaniyah"
"received_aid","all","1","all",0.566519348391851,NA,0.524411311035438,0.608627385748265,"governorate","Sulaymaniyah"
"received_aid","all","0","all",0.930260849764704,NA,0.916627345891808,0.9438943536376,"governorate","Baghdad"
"received_aid","all","1","all",0.0697391502352961,NA,0.0561056463623999,0.0833726541081923,"governorate","Baghdad"
"received_aid","all","0","all",0.776405783228906,NA,0.752850695430115,0.799960871027697,"governorate","Diyala"
"received_aid","all","1","all",0.223594216771094,NA,0.200039128972303,0.247149304569885,"governorate","Diyala"
"received_aid","all","0","all",0.771736739970512,NA,0.740656370827036,0.802817109113989,"governorate","Kirkuk"
"received_aid","all","1","all",0.228263260029488,NA,0.197182890886011,0.259343629172964,"governorate","Kirkuk"
"received_aid","all","1","all",0,NA,0,0,"governorate","Wassit"
"received_aid","all","1","all",0,NA,0,0,"governorate","Thi-Qar"
"received_aid","all","0","all",0.987053314121037,NA,0.974831480093373,0.999275148148702,"governorate","Babylon"
"received_aid","all","1","all",0.0129466858789625,NA,0.000724851851298086,0.025168519906627,"governorate","Babylon"
"received_aid","all","1","all",0,NA,0,0,"governorate","Kerbala"
"received_aid","all","0","all",0.551020408163265,NA,0.46795149428546,0.634089322041071,"governorate","Qadissiya"
"received_aid","all","1","all",0.448979591836735,NA,0.365910677958929,0.53204850571454,"governorate","Qadissiya"
"received_aid","all","0","all",0.806201550387597,NA,0.748734456466992,0.863668644308202,"governorate","Najaf"
"received_aid","all","1","all",0.193798449612403,NA,0.136331355691798,0.251265543533008,"governorate","Najaf"
"received_aid","all","1","all",0,NA,0,0,"governorate","Missan"
"received_aid_cash","all","0","all",0.930134303561318,NA,0.880355693673517,0.97991291344912,"governorate","Salah al-Din"
"received_aid_cash","all","1","all",0.0698656964386817,NA,0.0200870865508803,0.119644306326483,"governorate","Salah al-Din"
"received_aid_cash","all","0","all",0.348738307152339,NA,0.302402412134074,0.395074202170603,"governorate","Erbil"
"received_aid_cash","all","1","all",0.651261692847661,NA,0.604925797829397,0.697597587865926,"governorate","Erbil"
"received_aid_cash","all","0","all",0.960801754952671,NA,0.93983599056679,0.98176751933855,"governorate","Anbar"
"received_aid_cash","all","1","all",0.0391982450473295,NA,0.0182324806614495,0.0601640094332095,"governorate","Anbar"
"received_aid_cash","all","0","all",0.385580631632294,NA,0.350790241704091,0.420371021560497,"governorate","Dahuk"
"received_aid_cash","all","1","all",0.614419368367706,NA,0.579628978439503,0.649209758295909,"governorate","Dahuk"
"received_aid_cash","all","0","all",0.765306544354989,NA,0.74206562666281,0.788547462047169,"governorate","Ninewa"
