"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","population_group","0","idp",0.899523782373194,NA,0.890446557707206,0.908601007039181,"all","all"
"received_aid","population_group","1","idp",0.100476217626806,NA,0.0913989929608189,0.109553442292794,"all","all"
"received_aid","population_group","0","idp_camp",0.0705615198923888,NA,0.0618722157956136,0.0792508239891641,"all","all"
"received_aid","population_group","1","idp_camp",0.929438480107611,NA,0.920749176010836,0.938127784204386,"all","all"
"received_aid","population_group","0","returnee",0.957185442600634,NA,0.947695448543312,0.966675436657957,"all","all"
"received_aid","population_group","1","returnee",0.0428145573993657,NA,0.033324563342043,0.0523045514566885,"all","all"
"received_aid_cash","population_group","0","idp",0.85616979041595,NA,0.820900885875207,0.891438694956692,"all","all"
"received_aid_cash","population_group","1","idp",0.14383020958405,NA,0.108561305043308,0.179099114124793,"all","all"
"received_aid_cash","population_group","0","idp_camp",0.696174718594388,NA,0.679962576103305,0.712386861085472,"all","all"
"received_aid_cash","population_group","1","idp_camp",0.303825281405612,NA,0.287613138914528,0.320037423896695,"all","all"
"received_aid_cash","population_group","0","returnee",0.730985956276241,NA,0.626073085478517,0.835898827073966,"all","all"
"received_aid_cash","population_group","1","returnee",0.269014043723758,NA,0.164101172926034,0.373926914521483,"all","all"
"received_aid_food","population_group","0","idp",0.23590626753914,NA,0.201662393447602,0.270150141630677,"all","all"
"received_aid_food","population_group","1","idp",0.76409373246086,NA,0.729849858369323,0.798337606552398,"all","all"
"received_aid_food","population_group","0","idp_camp",0.0998735518395755,NA,0.0891505984388647,0.110596505240286,"all","all"
"received_aid_food","population_group","1","idp_camp",0.900126448160425,NA,0.889403494759714,0.910849401561135,"all","all"
"received_aid_food","population_group","0","returnee",0.446486173447227,NA,0.337635882557845,0.55533646433661,"all","all"
"received_aid_food","population_group","1","returnee",0.553513826552772,NA,0.44466353566339,0.662364117442155,"all","all"
"received_aid_water","population_group","0","idp",0.974207800769147,NA,0.955003604499601,0.993411997038693,"all","all"
"received_aid_water","population_group","1","idp",0.0257921992308532,NA,0.00658800296130739,0.0449963955003991,"all","all"
"received_aid_water","population_group","0","idp_camp",0.930072983927796,NA,0.921006442155401,0.93913952570019,"all","all"
"received_aid_water","population_group","1","idp_camp",0.0699270160722042,NA,0.0608604742998097,0.0789935578445987,"all","all"
"received_aid_water","population_group","0","returnee",0.955539101118948,NA,0.894959630184955,1.01611857205294,"all","all"
"received_aid_water","population_group","1","returnee",0.0444608988810523,NA,-0.0161185720529401,0.105040369815045,"all","all"
