"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","population_group","0","idp_in_camp",0.234288397892862,NA,0.170736693825144,0.29784010196058,"governorate","al.anbar"
"received_aid","population_group","1","idp_in_camp",0.765711602107138,NA,0.70215989803942,0.829263306174856,"governorate","al.anbar"
"received_aid","population_group","0","idp_out_camp",0.802932522306612,NA,0.762454402335226,0.843410642277998,"governorate","al.anbar"
"received_aid","population_group","1","idp_out_camp",0.197067477693388,NA,0.156589357722002,0.237545597664774,"governorate","al.anbar"
"received_aid","population_group","0","returnee",0.853630276680782,NA,0.821501875889093,0.885758677472472,"governorate","al.anbar"
"received_aid","population_group","1","returnee",0.146369723319218,NA,0.114241322527528,0.178498124110907,"governorate","al.anbar"
"received_aid","population_group","0","idp_in_camp",0.393030739124158,NA,0.328516182311054,0.457545295937263,"governorate","diyala"
"received_aid","population_group","1","idp_in_camp",0.606969260875842,NA,0.542454704062737,0.671483817688946,"governorate","diyala"
"received_aid","population_group","0","idp_out_camp",0.706332712190893,NA,0.663699368131377,0.748966056250408,"governorate","diyala"
"received_aid","population_group","1","idp_out_camp",0.293667287809107,NA,0.251033943749592,0.336300631868623,"governorate","diyala"
"received_aid","population_group","0","returnee",0.882250442360173,NA,0.847563556682162,0.916937328038184,"governorate","diyala"
"received_aid","population_group","1","returnee",0.117749557639827,NA,0.0830626719618161,0.152436443317838,"governorate","diyala"
"received_aid","population_group","0","host",0.869565217391304,NA,0.802772273115167,0.936358161667442,"governorate","baghdad"
"received_aid","population_group","1","host",0.130434782608696,NA,0.0636418383325584,0.197227726884833,"governorate","baghdad"
"received_aid","population_group","0","idp_in_camp",0.458938953488372,NA,0.372879224715294,0.54499868226145,"governorate","baghdad"
"received_aid","population_group","1","idp_in_camp",0.541061046511628,NA,0.45500131773855,0.627120775284706,"governorate","baghdad"
"received_aid","population_group","0","idp_out_camp",0.8780572024632,NA,0.850321754896647,0.905792650029753,"governorate","baghdad"
"received_aid","population_group","1","idp_out_camp",0.1219427975368,NA,0.0942073499702465,0.149678245103353,"governorate","baghdad"
"received_aid","population_group","0","returnee",0.958434137848303,NA,0.939584430663767,0.977283845032839,"governorate","baghdad"
"received_aid","population_group","1","returnee",0.0415658621516967,NA,0.0227161549671607,0.0604155693362326,"governorate","baghdad"
"received_aid","population_group","0","idp_in_camp",0.411836721974294,NA,0.333499107936055,0.490174336012532,"governorate","al.sulaymaniyah"
"received_aid","population_group","1","idp_in_camp",0.588163278025707,NA,0.509825663987468,0.666500892063945,"governorate","al.sulaymaniyah"
"received_aid","population_group","0","idp_out_camp",0.764883204661648,NA,0.718759969927714,0.811006439395581,"governorate","al.sulaymaniyah"
"received_aid","population_group","1","idp_out_camp",0.235116795338352,NA,0.188993560604419,0.281240030072286,"governorate","al.sulaymaniyah"
"received_aid","population_group","1","host",0,NA,0,0,"governorate","ninewa"
"received_aid","population_group","0","idp_in_camp",0.185283892301994,NA,0.161607805751587,0.208959978852401,"governorate","ninewa"
